,ECG,time
0,206.0,0.0
1,195.0,0.0
2,188.0,0.0
3,187.0,0.0
4,192.0,0.0
5,204.0,0.0
6,222.0,0.0
7,243.0,0.0
8,267.0,0.0
9,289.0,0.0
10,306.0,0.0
11,319.0,0.0
12,327.0,0.0
13,331.0,0.0
14,330.0,0.003540515899658203
15,329.0,0.003540515899658203
16,326.0,0.003540515899658203
17,327.0,0.003540515899658203
18,331.0,0.003540515899658203
19,342.0,0.003540515899658203
20,357.0,0.003540515899658203
21,378.0,0.003540515899658203
22,399.0,0.003540515899658203
23,424.0,0.003540515899658203
24,445.0,0.003540515899658203
25,461.0,0.003540515899658203
26,472.0,0.003540515899658203
27,477.0,0.003540515899658203
28,477.0,0.003540515899658203
29,472.0,0.003540515899658203
30,465.0,0.003540515899658203
31,456.0,0.003540515899658203
32,449.0,0.003540515899658203
33,478.0,0.003540515899658203
34,543.0,0.003540515899658203
35,511.0,0.010050535202026367
36,505.0,0.010050535202026367
37,568.0,0.010050535202026367
38,547.0,0.025684833526611328
39,513.0,0.025684833526611328
40,571.0,0.025684833526611328
41,569.0,0.04132246971130371
42,522.0,0.04132246971130371
43,568.0,0.04132246971130371
44,585.0,0.056960344314575195
45,528.0,0.056960344314575195
46,556.0,0.056960344314575195
47,592.0,0.07255935668945312
48,541.0,0.07255935668945312
49,547.0,0.07255935668945312
50,598.0,0.08818411827087402
51,556.0,0.08818411827087402
52,540.0,0.08818411827087402
53,596.0,0.10369062423706055
54,566.0,0.10369062423706055
55,536.0,0.10369062423706055
56,591.0,0.11932516098022461
57,585.0,0.11932516098022461
58,530.0,0.11932516098022461
59,568.0,0.1349506378173828
60,583.0,0.1349506378173828
61,528.0,0.1349506378173828
62,556.0,0.1505751609802246
63,594.0,0.1505751609802246
64,544.0,0.1505751609802246
65,553.0,0.1661999225616455
66,602.0,0.1661999225616455
67,558.0,0.1661999225616455
68,542.0,0.1818253993988037
69,600.0,0.1818253993988037
70,573.0,0.1818253993988037
71,540.0,0.1974501609802246
72,593.0,0.20395708084106445
73,588.0,0.20395708084106445
74,538.0,0.21346354484558105
75,582.0,0.21346354484558105
76,600.0,0.21346354484558105
77,559.0,0.2290956974029541
78,629.0,0.2290956974029541
79,692.0,0.2290956974029541
80,666.0,0.2455897331237793
81,628.0,0.2455897331237793
82,584.0,0.2455897331237793
83,480.0,0.2455897331237793
84,410.0,0.2455897331237793
85,439.0,0.2455897331237793
86,408.0,0.2455897331237793
87,397.0,0.2455897331237793
88,487.0,0.2455897331237793
89,518.0,0.2455897331237793
90,496.0,0.2455897331237793
91,559.0,0.24912428855895996
92,588.0,0.24912428855895996
93,540.0,0.24912428855895996
94,572.0,0.25280141830444336
95,610.0,0.25595831871032715
96,560.0,0.25595831871032715
97,568.0,0.2639636993408203
98,617.0,0.2639636993408203
99,574.0,0.2639636993408203
100,558.0,0.2816162109375
101,616.0,0.2816162109375
102,586.0,0.2816162109375
103,554.0,0.2956421375274658
104,606.0,0.2956421375274658
105,602.0,0.2956421375274658
106,552.0,0.311293363571167
107,595.0,0.311293363571167
108,613.0,0.311293363571167
109,557.0,0.3269195556640625
110,582.0,0.335463285446167
111,618.0,0.335463285446167
112,565.0,0.3430154323577881
113,569.0,0.3430154323577881
114,618.0,0.3430154323577881
115,577.0,0.3586881160736084
116,558.0,0.3586881160736084
117,612.0,0.3586881160736084
118,585.0,0.37430500984191895
119,548.0,0.37430500984191895
120,602.0,0.37430500984191895
121,592.0,0.3905675411224365
122,545.0,0.398134708404541
123,588.0,0.398134708404541
124,601.0,0.4065413475036621
125,543.0,0.40931177139282227
126,571.0,0.4126453399658203
127,598.0,0.4126453399658203
128,544.0,0.4126453399658203
129,550.0,0.4212148189544678
130,601.0,0.4212148189544678
131,560.0,0.43043065071105957
132,545.0,0.43404674530029297
133,603.0,0.434922456741333
134,580.0,0.44214868545532227
135,546.0,0.44214868545532227
136,603.0,0.4501457214355469
137,601.0,0.45821666717529297
138,552.0,0.4612410068511963
139,597.0,0.46812868118286133
140,616.0,0.4708671569824219
141,560.0,0.4738001823425293
142,588.0,0.4754068851470947
143,624.0,0.48342251777648926
144,569.0,0.4876832962036133
145,576.0,0.4876832962036133
146,626.0,0.4972989559173584
147,583.0,0.4972989559173584
148,567.0,0.5071802139282227
