,ECG,time
0,584.0,0.0
1,585.0,0.0
2,586.0,0.015630483627319336
3,590.0,0.015630483627319336
4,597.0,0.015630483627319336
5,606.0,0.031245946884155273
6,618.0,0.031245946884155273
7,633.0,0.031245946884155273
8,648.0,0.04687309265136719
9,663.0,0.05238509178161621
10,674.0,0.05238509178161621
11,680.0,0.06290841102600098
12,682.0,0.06290841102600098
13,679.0,0.06290841102600098
14,669.0,0.07856464385986328
15,656.0,0.07856464385986328
16,642.0,0.07856464385986328
17,629.0,0.09423494338989258
18,617.0,0.09423494338989258
19,609.0,0.09423494338989258
20,607.0,0.1098334789276123
21,609.0,0.1098334789276123
22,618.0,0.1098334789276123
23,628.0,0.12544035911560059
24,639.0,0.12544035911560059
25,649.0,0.12544035911560059
26,655.0,0.1410665512084961
27,657.0,0.1410665512084961
28,655.0,0.15258049964904785
29,648.0,0.1571042537689209
30,638.0,0.1571042537689209
31,624.0,0.1571042537689209
32,610.0,0.1727619171142578
33,593.0,0.1727619171142578
34,643.0,0.1727619171142578
35,620.0,0.18837618827819824
36,583.0,0.18837618827819824
37,632.0,0.18837618827819824
38,629.0,0.20510149002075195
39,582.0,0.20947051048278809
40,619.0,0.21049833297729492
41,638.0,0.21804571151733398
42,586.0,0.21804571151733398
43,607.0,0.21804571151733398
44,641.0,0.23368072509765625
45,593.0,0.23368072509765625
46,594.0,0.23368072509765625
47,642.0,0.24930620193481445
48,605.0,0.24930620193481445
49,585.0,0.24930620193481445
50,636.0,0.2638120651245117
51,615.0,0.2638120651245117
52,578.0,0.2638120651245117
53,625.0,0.27944445610046387
54,618.0,0.27944445610046387
55,574.0,0.27944445610046387
56,610.0,0.29506921768188477
57,628.0,0.29506921768188477
58,574.0,0.29506921768188477
59,595.0,0.31070947647094727
60,629.0,0.31070947647094727
61,582.0,0.31070947647094727
62,582.0,0.32631945610046387
63,628.0,0.32631945610046387
64,590.0,0.32631945610046387
65,570.0,0.34194493293762207
66,622.0,0.34194493293762207
67,602.0,0.34945034980773926
68,562.0,0.35796642303466797
69,603.0,0.35796642303466797
70,597.0,0.35796642303466797
71,546.0,0.37361931800842285
72,582.0,0.37361931800842285
73,603.0,0.37361931800842285
74,556.0,0.38924598693847656
75,578.0,0.39363884925842285
76,614.0,0.39571714401245117
77,568.0,0.40322208404541016
78,571.0,0.40322208404541016
79,613.0,0.40322208404541016
80,577.0,0.4188680648803711
81,556.0,0.4188680648803711
82,606.0,0.4188680648803711
83,586.0,0.4344909191131592
84,548.0,0.4344909191131592
85,598.0,0.4344909191131592
86,614.0,0.4480020999908447
87,597.0,0.4480020999908447
88,664.0,0.4480020999908447
89,709.0,0.4480020999908447
90,608.0,0.4480020999908447
91,540.0,0.4480020999908447
92,523.0,0.4480020999908447
93,434.0,0.4480020999908447
94,400.0,0.4480020999908447
95,447.0,0.4480020999908447
96,430.0,0.4480020999908447
97,438.0,0.4480020999908447
98,517.0,0.4480020999908447
99,528.0,0.4480020999908447
100,507.0,0.4480020999908447
101,564.0,0.4480020999908447
102,568.0,0.4480020999908447
103,528.0,0.4480020999908447
104,567.0,0.4480020999908447
105,590.0,0.45201563835144043
106,542.0,0.45201563835144043
107,559.0,0.45201563835144043
108,596.0,0.45201563835144043
109,553.0,0.45201563835144043
110,550.0,0.45201563835144043
111,597.0,0.45201563835144043
112,562.0,0.45201563835144043
113,541.0,0.45201563835144043
114,592.0,0.45201563835144043
115,573.0,0.45201563835144043
116,534.0,0.45201563835144043
117,580.0,0.45201563835144043
118,580.0,0.45201563835144043
119,532.0,0.45201563835144043
120,566.0,0.45201563835144043
121,582.0,0.45201563835144043
122,534.0,0.45201563835144043
123,552.0,0.45201563835144043
124,585.0,0.45201563835144043
125,536.0,0.45201563835144043
126,537.0,0.45201563835144043
127,579.0,0.45201563835144043
128,543.0,0.45201563835144043
129,518.0,0.45201563835144043
130,566.0,0.45201563835144043
131,546.0,0.45201563835144043
132,505.0,0.45201563835144043
133,546.0,0.45201563835144043
134,546.0,0.45201563835144043
135,495.0,0.46764373779296875
136,526.0,0.46764373779296875
137,546.0,0.46764373779296875
138,497.0,0.46764373779296875
139,516.0,0.46764373779296875
140,555.0,0.46764373779296875
141,513.0,0.48326802253723145
142,513.0,0.48326802253723145
143,565.0,0.48326802253723145
144,535.0,0.4837789535522461
145,516.0,0.4837789535522461
146,568.0,0.4837789535522461
147,554.0,0.49928760528564453
148,516.0,0.49928760528564453
149,561.0,0.49928760528564453
150,561.0,0.5149202346801758
151,520.0,0.5149202346801758
152,554.0,0.5149202346801758
153,576.0,0.5305449962615967
154,526.0,0.5305449962615967
155,543.0,0.5305449962615967
156,580.0,0.5461702346801758
157,536.0,0.5461702346801758
158,534.0,0.5461702346801758
159,581.0,0.5618081092834473
160,549.0,0.5618081092834473
161,525.0,0.5618081092834473
162,576.0,0.5774259567260742
163,560.0,0.5839543342590332
164,520.0,0.5839543342590332
165,567.0,0.5934739112854004
166,570.0,0.5934739112854004
167,522.0,0.5934739112854004
168,555.0,0.6091294288635254
169,576.0,0.6091294288635254
170,526.0,0.6091294288635254
171,543.0,0.6247520446777344
172,581.0,0.6247520446777344
173,537.0,0.6247520446777344
174,536.0,0.640404224395752
175,579.0,0.640404224395752
176,548.0,0.640404224395752
177,524.0,0.6560192108154297
178,573.0,0.6560192108154297
179,559.0,0.6560192108154297
180,520.0,0.6716444492340088
181,566.0,0.6716444492340088
182,569.0,0.6841833591461182
183,521.0,0.6877238750457764
184,554.0,0.6877238750457764
185,578.0,0.6877238750457764
186,526.0,0.7033932209014893
187,542.0,0.7033932209014893
188,580.0,0.7033932209014893
189,536.0,0.7190196514129639
190,531.0,0.7190196514129639
191,578.0,0.7190196514129639
192,546.0,0.7346329689025879
193,523.0,0.7346329689025879
194,573.0,0.7346329689025879
