,ECG,time
0,521.0,0.0
1,512.0,0.015659570693969727
2,505.0,0.015659570693969727
3,499.0,0.015659570693969727
4,498.0,0.03127002716064453
5,500.0,0.03127002716064453
6,509.0,0.03127002716064453
7,520.0,0.04687309265136719
8,535.0,0.04687309265136719
9,552.0,0.04687309265136719
10,564.0,0.062497854232788086
11,572.0,0.062497854232788086
12,576.0,0.062497854232788086
13,572.0,0.0781240463256836
14,565.0,0.0781240463256836
15,555.0,0.08614754676818848
16,543.0,0.09415459632873535
17,531.0,0.09415459632873535
18,522.0,0.09415459632873535
19,517.0,0.1097867488861084
20,518.0,0.1097867488861084
21,524.0,0.1097867488861084
22,535.0,0.1254119873046875
23,549.0,0.1254119873046875
24,566.0,0.1254119873046875
25,580.0,0.14104509353637695
26,590.0,0.14104509353637695
27,595.0,0.14104509353637695
28,594.0,0.1566624641418457
29,588.0,0.1566624641418457
30,578.0,0.1566624641418457
31,566.0,0.1722865104675293
32,552.0,0.1722865104675293
33,540.0,0.1722865104675293
34,600.0,0.18829774856567383
35,576.0,0.18829774856567383
36,540.0,0.18829774856567383
37,593.0,0.20392942428588867
38,589.0,0.20392942428588867
39,537.0,0.20392942428588867
40,578.0,0.2195568084716797
41,596.0,0.2195568084716797
42,541.0,0.2195568084716797
43,562.0,0.2351837158203125
44,598.0,0.2351837158203125
45,544.0,0.2351837158203125
46,543.0,0.2508053779602051
47,592.0,0.2508053779602051
48,548.0,0.2508053779602051
49,525.0,0.2664334774017334
50,580.0,0.2664334774017334
51,553.0,0.2664334774017334
52,510.0,0.28205418586730957
53,561.0,0.2865633964538574
54,552.0,0.2865633964538574
55,507.0,0.2980809211730957
56,549.0,0.2980809211730957
57,572.0,0.2980809211730957
58,520.0,0.3137204647064209
59,547.0,0.3137204647064209
60,592.0,0.3137204647064209
61,544.0,0.3137204647064209
62,547.0,0.3137204647064209
63,603.0,0.3137204647064209
64,566.0,0.3137204647064209
65,546.0,0.3137204647064209
66,603.0,0.3137204647064209
67,581.0,0.3137204647064209
68,541.0,0.3137204647064209
69,595.0,0.3137204647064209
70,594.0,0.3137204647064209
71,544.0,0.3137204647064209
72,583.0,0.3182380199432373
73,604.0,0.3182380199432373
74,547.0,0.3182380199432373
75,569.0,0.3182380199432373
76,610.0,0.3182380199432373
